event_index,event_name,marker_code,trial_id,class_name,sample_index,absolute_sample_index,elapsed_sec,iso_time
306,baseline_start,110,39,feet,111286,111780,445.11157699999603,2026-03-29T21:46:34.725
307,baseline_end,111,39,feet,112292,112786,449.1493857999958,2026-03-29T21:46:38.763
308,cue_feet,303,39,feet,112293,112787,449.14952939999785,2026-03-29T21:46:38.763
309,imagery_feet,313,39,feet,112676,113170,450.6856361999962,2026-03-29T21:46:40.299
310,imagery_end,320,39,feet,113691,114185,454.7287660000002,2026-03-29T21:46:44.343
311,iti_start,330,39,feet,113692,114186,454.72888850000163,2026-03-29T21:46:44.343
312,trial_end,210,39,feet,114209,114703,456.81151749999844,2026-03-29T21:46:46.425
313,trial_start,200,40,tongue,114210,114704,456.8118006000004,2026-03-29T21:46:46.426
314,baseline_start,110,40,tongue,114211,114705,456.81183990000136,2026-03-29T21:46:46.426
315,baseline_end,111,40,tongue,115221,115715,460.85156379999535,2026-03-29T21:46:50.465
316,cue_tongue,304,40,tongue,115222,115716,460.85168619999604,2026-03-29T21:46:50.465
317,imagery_tongue,314,40,tongue,115608,116102,462.3919975999961,2026-03-29T21:46:52.006
318,imagery_end,320,40,tongue,116615,117109,466.4397209000017,2026-03-29T21:46:56.053
319,iti_start,330,40,tongue,116616,117110,466.43983149999985,2026-03-29T21:46:56.054
320,trial_end,210,40,tongue,117139,117633,468.5196142999994,2026-03-29T21:46:58.133
321,session_end,101,,,117140,117634,468.51987050000025,2026-03-29T21:46:58.134
